doi_dedup___::4e637f04b03fcc0ea24ab71653e94d30,Detecting Weakly Simple Polygons,,,2014-07-12,2014,Open Access,,false,3,Crossref)null)Scopus - Elsevier,true,publication,false,true,false
doi_dedup___::5e4f1b8f09a828e3cc041a8c8b419063,The Importance of the Magnetic Field from an SMA-CSO-combined Sample of Star-forming Regions,arXiv,,2014-11-14,2014,Open Access,2014-01-01,false,22,Crossref)null,true,publication,false,true,false
doi_dedup___::718ef8a2c420301c74bb16f7f79d231b,Tropically Convex Constraint Satisfaction,,,2017-04-17,2017,Open Access,,false,2,Theory of Computing Systems)Crossref)null,true,publication,false,true,false
doi_dedup___::2927edbd320e402524e5a3df69f7068e,Financial Metrics Dataset of US companies,Zenodo,,2018-02-11,2018,Open Access,,false,1,"",true,dataset,false,false,false
doi_________::ae6fa96137511757356162d0e5bc9cf5,CCDC 2102116: Experimental Crystal Structure Determination,Cambridge Crystallographic Data Centre,,2022-01-01,2022,not available,,false,8,"",true,dataset,false,false,false
doi_dedup___::0fe6d7c84170b5b3f5afd8b976238479,A Method for Effective Large-Scale Online Ranker Evaluation,,,2020-10-01,2020,Open Access,,false,4,"Crossref)null)ACM Transactions on Information Systems, 38(4):40. Association for Computing Machinery (ACM))urn:issn:1046-8188)VOLUME=38;ISSUE=4;ISSN=1046-8188;TITLE=ACM Transactions on Information Systems",true,publication,false,true,false
doi_dedup___::3ac65b7994cadc3c0f5f78428264b478,Dataset Using TLS Fingerprints for OS Identification in Encrypted Traffic,Zenodo,,2019-09-26,2019,Open Access,,false,4,"",true,dataset,false,false,false
doi_dedup___::7a7bc70b17865f0433dc6560b9912b22,Nox2 knockout delays infarct progression and increases vascular recovery through angiogenesis in mice following ischaemic stroke with reperfusion.,Public Library of Science (PLoS),PLoS ONE,2014-11-01,2014,Open Access,,false,3,"Crossref)null)PLoS ONE, Vol 9, Iss 11, p e110602 (2014))PLoS ONE",true,publication,true,true,true
doi_dedup___::03823f964a70a99c0493b652bbb983a3,Implementation of NAP4 emergency airway management recommendations in a quaternary-level pediatric hospital.,,Paediatric anaesthesia,2017-01-24,2017,Open Access,,false,9,Crossref)null,true,publication,true,false,false
dovemedicalp::0592b687110810d5582bf2327fd0db1b,BOLD magnetic resonance imaging in nephrology,Dove Press,International Journal of Nephrology and Renovascular Disease,2018-03-13,2018,Open Access,,false,5,"",true,publication,false,false,true
doi_dedup___::801366c13e76f9fc99756fcb2eb9088b,The Philosophy of Evidence-Based Principles and Practice in Nutrition.,Elsevier BV,"Mayo Clinic Proceedings: Innovations, Quality &amp; Outcomes",2019-06-01,2019,Open Access,,false,12,"Crossref)null)Mayo Clinic Proceedings: Innovations, Quality & Outcomes, Vol 3, Iss 2, Pp 189-199 (2019))Mayo Clinic Proceedings: Innovations, Quality & Outcomes",true,publication,true,false,true
doi_dedup___::3035c7de0024050a71cf8583cf94cb19,A brief overview of BNIP3L/NIX receptor-mediated mitophagy.,Wiley,FEBS Open Bio,2021-12-01,2021,Open Access,,false,2,"FEBS Open Bio, Vol 11, Iss 12, Pp 3230-3236 (2021))FEBS Open Bio)Crossref)null",true,publication,true,true,true
doi_dedup___::51ec8d1ff1d692a72137a17c3d75bec3,Ten Simple Rules for Organizing a Scientific Meeting,Public Library of Science (PLoS),PLoS Computational Biology,2008-06-01,2008,Open Access,,false,5,"Crossref)null)PLoS Computational Biology, Vol 4, Iss 6, p e1000080 (2008))PLoS Computational Biology",true,publication,true,true,true
doi_dedup___::adc7a01e83047833338fe7d96e655e16,Organic residue analysis shows sub-regional patterns in the use of pottery by Northern European hunter–gatherers,,,2020-04-01,2020,Open Access,,false,28,"2054-5703)Royal Society Open Science)Crossref)null)Royal Society Open Science, Vol 7, Iss 4 (2020)",true,publication,true,false,true
doi_dedup___::79d8229039a02102027b0228f38c29c8,"Shaping smart specialization: the role of place-specific factors in advanced, intermediate and less-developed European regions",Taylor & Francis,,2019-01-01,2019,Open Access,,false,3,0034-3404)Crossref)null,true,publication,true,true,false
r3c4b2081b22::68452a31e3dd8a9ecfc73930a8691262,Report on the status of publications and manuscripts,,,,,Open Access,,false,0,"",true,publication,false,false,false
doi_________::cb99e778e5edf6cf31a5cee9d4143e74,Enriching Smart Cities by Optimizing Electric Vehicle Ride-Sharing through Game Theory,IEEE,2022 IEEE 34th International Conference on Tools with Artificial Intelligence (ICTAI),2022-10-01,2022,Closed Access,,false,4,Crossref,false,publication,true,false,false
doi_________::de8a7dca702a9fac4e67293b294970d6,CCDC 1810678: Experimental Crystal Structure Determination,Cambridge Crystallographic Data Centre,,2018-01-01,2018,not available,,false,6,"",true,dataset,false,false,false
doi_dedup___::b0d73d290e5717c1077779834cf7cb30,Estimations of Order alpha_s^3 and alpha_s^4 Corrections to Mass-Dependent Observables,arXiv,,1997-03-04,1997,Open Access,1997-01-01,false,3,"",true,publication,false,true,false
doi_dedup___::58a5e100b38fe601501c60791f785166,NbReN: A disordered superconductor in thin film form for potential application as superconducting nanowire single photon detector,,,2021-08-09,2021,Closed Access,,false,5,Crossref)null,true,publication,true,false,false
doi_dedup___::767d04e24f0f806915299cb0b8f528c1,"Ultrareliable and Low-Latency Wireless Communication: Tail, Risk, and Scale",HAL CCSD,,2018-10-01,2018,Open Access,,false,3,"ISSN: 0018-9219)EISSN: 1558-2256)Proceedings of the IEEE)https://hal.archives-ouvertes.fr/hal-02873993)Proceedings of the IEEE, Institute of Electrical and Electronics Engineers, 2018, 106 (10), pp.1834-1853. &#x27E8;10.1109/JPROC.2018.2867029&#x27E9;)Crossref)null",true,publication,true,false,false
doi_dedup___::489077c8ad03313b8184611aa005bc0c,Limitations of IL-2 and Rapamycin in Immunotherapy of Type 1 Diabetes,HAL CCSD,,2013-08-22,2013,Open Access,,false,16,"ISSN: 0012-1797)EISSN: 0012-1797)Diabetes)https://hal.sorbonne-universite.fr/hal-02565238)Diabetes, American Diabetes Association, 2013, 62 (9), pp.3120-3131. &#x27E8;10.2337/db13-0214&#x27E9;)Crossref)null)EISSN: 1939-327X)Diabetes, 2013, 62 (9), pp.3120-3131. &#x27E8;10.2337/db13-0214&#x27E9;",true,publication,true,true,false
doi_dedup___::2002b475a7358b4b28b165454c678a44,"Data for ""Upper limit to the photovoltaic efficiency of imperfect crystals""",Zenodo,,2019-12-19,2019,Open Access,,false,1,"",true,dataset,false,false,false
doi_dedup___::07eb30b178cf719bfa03d156c4e9747b,Combined Multivariate and Pathway Analyses Show That Allergen-Induced Gene Expression Changes in CD4+ T Cells Are Reversed by Glucocorticoids,"Linköpings universitet, Institutionen för klinisk och experimentell medicin",,2012-01-01,2012,Open Access,,false,6,"PLoS ONE, Vol 7, Iss 6, p e39016 (2012))PLoS ONE)Crossref)null)PLoS ONE; Vol 7",true,publication,true,true,true
doi_dedup___::63471e579ecaa708d8433d929e80abef,Application of the 4D fingerprint method with a robust scoring function for scaffold-hopping and drug repurposing strategies.,American Chemical Society,Journal of Chemical Information and Modeling,2014-09-01,2014,Open Access,,false,7,Journal of Chemical Information and Modeling)Crossref)null,true,publication,true,true,false
doi_dedup___::bdd4c5fd1d72bcb441f934e13b3e3d6e,D4.2 - Symbiote Middleware Implementation,Zenodo,,2018-02-16,2018,Open Access,,false,15,"",true,publication,false,true,false
doi_________::f8526d5f0bc852fee37b24f0a8cfebc1,Chenopodium opulifolium Schrad. ex W.D.J.Koch & Ziz (BR0000012561643),Zenodo,,2019-05-13,2019,Open Access,,false,1,"",true,dataset,false,false,false
od______1318::6d27170347cc2caafd3ed640b0107bf1,Resilience of Cuprous Oxide under Oxidizing Thermal Treatments via Magnesium Doping,,,2019-04-01,2019,not available,,false,8,"",true,other,false,false,false
doi_dedup___::c236057d89cce6605c93054585bb6aba,"Interpreting human behavior from depositional rates and combustion features through the study of sedimentary microfacies at site Pinnacle Point 5-6, South Africa",,Journal of human evolution,2015-08-01,2015,Open Access,,false,5,Crossref)null,true,publication,true,false,false
doi_dedup___::ac32446dfc1dcd2dfc001abc6cd0a6b8,"Comment on ""Nonparametric forecasting of low-dimensional dynamical systems "".",American Physical Society (APS),Physical Review E,2016-03-16,2016,Open Access,,false,4,Crossref)null,true,publication,true,true,false
doi_dedup___::420538545858ad63a9087d83a43fc7ba,Sea ice led to poleward-shifted winds at the Last Glacial Maximum: the influence of state dependency on CMIP5 and PMIP3 models,Copernicus Publications,Climate of the Past,2016-12-01,2016,Open Access,,false,7,"Climate of the Past, Vol 12, Iss 12, Pp 2241-2253 (2016))Crossref)eISSN: 1814-9332)null",true,publication,true,true,true
doi_________::e221db6f8e1d340a0892799d6217ae56,Additional file 1: of Can mental health treatments help prevent or reduce intimate partner violence in low- and middle-income countries? A systematic review,figshare,,2019-01-01,2019,Open Access,,false,13,"",true,publication,false,false,false
doi_dedup___::ccf15546149926b0dfa9e9e56194f38d,Fast Service Migration in 5G Trends and Scenarios,Institute of Electrical and Electronics Engineers (IEEE),IEEE Network,2020-03-01,2020,Open Access,,false,5,Crossref)null,true,publication,true,false,false
doi_dedup___::aa048c80e0717cd6a5314fde3e3378ac,The NEDD8 cycle controlled by NEDP1 upon DNA damage is a regulatory module of the HSP70 ATPase activity,Cold Spring Harbor Laboratory,,2019-03-22,2019,Open Access,,false,9,Crossref)null,true,publication,false,true,false
doi_dedup___::aef3dca6c749fecaef7f9b5011905e7f,Sanicula europaea L. (BR0000011638483),Zenodo,,2019-05-21,2019,Open Access,,false,1,"",true,dataset,false,false,false
doi_dedup___::f7f7befa4a465bab3e6c141d477bf75a,Gas Supply and Demand: Forecasts and Historical Data,Zenodo,,2020-04-30,2020,Open Access,,false,1,"",true,dataset,false,false,false
doi_dedup___::dde4bf2b81b6f78247a8d47e3e4a9483,LAG3 (CD223) as a cancer immunotherapy target.,Wiley,Immunological Reviews,2017-03-01,2017,Open Access,,false,4,Crossref)null,true,publication,true,true,false
doi_dedup___::9c531e6c68d5901124b56eb31d439a7a,Incident hepatitis B virus infection and immunisation uptake in Australian prison inmates.,Elsevier BV,Vaccine,2020-04-01,2020,Closed Access,,false,8,Crossref)null,true,publication,true,false,false
doi_dedup___::39b8bdb0b1422f9e25cc7dc6c40bba1a,HVDC-WISE Deliverable 1.1 Project Handbook,Zenodo,,2022-12-30,2022,Open Access,,false,2,"",true,publication,false,true,false
doi_dedup___::2f629630be5f54e197e5a479684ca523,Immature and Mature CD8α+ Dendritic Cells Prolong the Survival of Vascularized Heart Allografts,The American Association of Immunologists,The Journal of Immunology,2001-12-26,2001,Open Access,,false,6,Crossref)null,true,publication,true,false,false
doi_________::52814b3f70f67434125a7e968e3ed49c,Search for exclusive photoproduction of Z(c)(+/-) (3900) at COMPASS,Elsevier BV,Physics Letters B,2015-03-01,2015,Open Access,,false,213,Crossref)null,true,publication,true,false,true
doi_dedup___::49da127aecc3cc40ba60b57d9690ab76,A geometric and game-theoretic study of the conjunction of possibility measures,,,2015-03-01,2015,Open Access,,false,3,"reponame:RUO. Repositorio Institucional de la Universidad de Oviedo)instname:)Information sciences, 2015, Vol.298, pp.373-389 [Peer Reviewed Journal])ISSN: 0020-0255)Information Sciences)https://hal.archives-ouvertes.fr/hal-01100523)Information Sciences, Elsevier, 2015, 298, pp.373 - 389. &#x27E8;10.1016/j.ins.2014.10.067&#x27E9;)Crossref)null",true,publication,false,true,false
r3c4b2081b22::28569b0c443d81e8748729fd98ed5fe4,Clinical Cohort Specification,,,,,Open Access,,false,0,"",true,publication,false,false,false
doi_________::236b2f379cee8c68bc6ef8f09e73c16f,Microplastics segregation by rise velocity at the ocean surface,IOP Publishing,Environmental Research Letters,2023-02-01,2023,Open Access,,false,5,Crossref,true,publication,true,false,true
doi_dedup___::b29a3a3ec0b2be567b146928e6a20f1e,A Distributed Scheme for Voltage and Frequency Control and Power Sharing in Inverter-Based Microgrids,Institute of Electrical and Electronics Engineers (IEEE),,2023-01-01,2023,Open Access,2023-01-12,false,4,Crossref,true,publication,true,false,false
doi_dedup___::c184d211cc76f8f4bfa1337044ce4ff2,Fractalkine-induced microglial vasoregulation occurs within the retina and is altered early in diabetic retinopathy,Cold Spring Harbor Laboratory,,2020-06-16,2020,Open Access,,false,17,Crossref)null)Proceedings of the National Academy of Sciences of the United States of America,true,publication,false,true,false
doi_________::1c961eb8e373042a8734242e8e4a3034,Saxifraga granulata L. (BR0000010926802),Zenodo,,2019-05-21,2019,Open Access,,false,1,"",true,dataset,false,false,false
od_____10160::8ddea353bc14c0ba0c2fea33d4a0a53d,Application of optimal method for calculation of tractor and combine depreciation,Univerzitet u Kragujevcu Agronomski fakultet u Čačku,,2022-01-01,2022,Open Access,,false,6,"Zbornik radova XXVII savetovanje o biotehnologiji sa međunarodnim učešćem, Čačak, 25-26. mart",true,publication,false,false,false
doi_dedup___::0c0c63ec9f508e0b1802de0ec2b6c630,Additional file 1 of Boolean implication analysis of single-cell data predicts retinal cell type markers,figshare,,2022-01-01,2022,Open Access,,false,2,"",true,publication,false,true,false
doi_dedup___::c1a9af812ee8464ab23f13294807664c,Raf-like kinases and receptor-like (pseudo)kinase GHR1 are required for stomatal vapor pressure difference response.,National Academy of Sciences,Proceedings of the National Academy of Sciences of the United States of America,2021-11-23,2021,Open Access,,false,9,"Proceedings of the National Academy of Sciences of the United States of America)Crossref)null)Proceedings of the National Academy of Sciences of USA, vol 118, iss 47",true,publication,true,true,false
doi_dedup___::06fe7de8e192bdd4628c0e40f7c6d209,Data from: Fit for genomic and proteomic purposes: sampling the fitness of nucleic acid and protein derivatives from formalin fixed paraffin embedded tissue,,,2018-07-10,2018,Open Access,,false,10,"",true,dataset,false,false,false
doi_dedup___::a769ac3bb7d881b6dba112795cf3b53d,Vitamin levels in adults with ADHD.,,BJPsych open,2016-06-29,2016,Open Access,,false,6,BJPsych Open)Crossref)null)British Journal of Psychiatry Open,true,publication,true,true,true
doi_dedup___::46aa8bbaa3f24a1cb75f2ba2f57ab604,Immunophenotypic analysis and quantification of B-1 and B-2 B cells during human fetal hematopoietic development,,,2015-01-01,2015,Open Access,,false,9,"Leukemia, 30(7), 1603 - 1606. Nature Publishing Group)urn:issn:0887-6924)VOLUME=30;ISSUE=7;STARTPAGE=1603;ENDPAGE=1606;ISSN=0887-6924;TITLE=Leukemia)Leukemia)ISSN: 08876924)ISSNe: 14765551)reponame:r-IIS La Fe. Repositorio Institucional de Producción Científica del Instituto de Investigación Sanitaria La Fe)instname:)Crossref)null",true,publication,true,false,false
doi_dedup___::63c51c406591fa6f2a8ff370916740b9,An unexpected organometallic intermediate in surface-confined Ullmann coupling.,"RSC Publishing,, Cambridge , Regno Unito",,2019-04-05,2019,Restricted,,false,15,"Nanoscale (Print) 11 (2019): 7682–7689. doi:10.1039/c9nr00672a)info:cnr-pdr/source/autori:Galeotti, Giantuca; Di Giovannantonio, Marco; Cupo, Andrew; Xing, Sarah; Lipton-Duffin, Josh; Ebrahimi, Maryam; Vasseur, Guillaume; Kierren, Bertrand; Fagot-Revurat, Yannick; Tristant, Damien; Meunier, Vincent; Perepichka, Dmitrii F.; Rosei, Federico; Contini, Giorgio/titolo:An unexpected organometallic intermediate in surface-confined Ullmann coupling/doi:10.1039%2Fc9nr00672a/rivista:Nanoscale (Print)/anno:2019/pagina_da:7682/pagina_a:7689/intervallo_pagine:7682–7689/volume:11)Crossref)null",true,publication,true,false,false
doi_dedup___::49545412f6211688cb5cb2a071ce6483,Ruminants (Giraffidae and Bovidae) from Kanapoi.,,Journal of human evolution,2020-03-31,2020,Open Access,,false,3,"ISSN: 0047-2484)EISSN: 1095-8606)Journal of Human Evolution)https://hal.archives-ouvertes.fr/hal-03489610)Journal of Human Evolution, Elsevier, 2020, 140, pp.102383 -. &#x27E8;10.1016/j.jhevol.2017.08.006&#x27E9;)Crossref)null",true,publication,true,false,false
doi_dedup___::1d88f1b94c9e59798b2283819afd6086,SMARTEES Social Innovation Definition: Discussion in Groningen,Zenodo,,2020-03-06,2020,Open Access,,false,2,"",true,publication,false,true,false
doi_dedup___::3beb30ac25dcc85d84f69868b6357ef7,Chance and Necessity in Bacillus subtilis Development.,,,2016-04-09,2016,Open Access,,false,2,Crossref)The Bacterial Spore,true,publication,true,true,false
doi_dedup___::e47ddfa3f575df18f10600b40167e13b,Regulation of Intronic Polyadenylation by PCF11 Impacts mRNA Expression of Long Genes,,Cell reports,2019-03-01,2019,Open Access,,false,5,"Cell reports)Crossref)null)Cell Reports, Vol 26, Iss 10, Pp 2766-2778.e6 (2019)",true,publication,true,true,true
doi_dedup___::a2c205f89663cfc40f0533e3eab0efce,Chain-Based Representations for Solid and Physical Modeling,,,2009-07-01,2009,Open Access,,false,4,Crossref)null,true,publication,false,true,false
doi_dedup___::2f6cbfec3c06f7cfdb31a87fac8c25b0,Landau theory of metal-insulator transition in VO$_\text{2}$ doped with metal ions,arXiv,,2020-01-07,2020,Open Access,2020-01-01,false,2,"",true,publication,false,true,false
doi_dedup___::550e4c6b9ed12cd38555e4561a2ff6f6,Cell polarity in plants: the Yin and Yang of cellular functions,,Current Opinion in Plant Biology,2017-02-01,2017,Open Access,,false,2,Curr Opin Plant Biol)Crossref)null,true,publication,true,true,false
dedup_wf_001::a2f6c26a8d404fb6b221929721533636,Scriptapedia: A Handbook of Scripts for Developing Structured Group Model Building Sessions,,,2011-01-01,2011,Open Access,,false,7,"2011 System Dynamics Conference, 1476 - 1491. Washington D.C. : [S.n.])STARTPAGE=1476;ENDPAGE=1491;TITLE=2011 System Dynamics Conference",false,publication,false,true,false
pdb_dedup___::46516cb4e7f0316a850c571de3a63cad,crystal structure of e. coli amp nucleosidase,,,2017-02-01,2017,not available,,false,3,"",false,dataset,false,false,false
doi_dedup___::a74a171dbde000cc8e03c48f66b41dcc,What distinguishes data from models,,European journal for philosophy of science,2018-06-21,2018,Open Access,,false,1,European Journal for Philosophy of Science)Crossref)null,true,publication,true,true,false
doi_________::39a5a48c0f48e47405c59286b3d06ebb,Geometrical concentration for enhanced up-conversion: A review of recent results in energy and biomedical applications,Elsevier BV,Optical Materials,2018-09-01,2018,Closed Access,,false,2,Crossref)null,true,publication,true,false,false
doi_dedup___::08452ae9dacfc95274b388f8fd7829ea,Carlina vulgaris L. (BR0000010547045),Zenodo,,2019-05-12,2019,Open Access,,false,1,"",true,dataset,false,false,false
doi_dedup___::79a290be4994e34a3dde7f408e0370aa,Data Set for Negroni et al. - Residue-resolved monitoring of protein hyperpolarization at sub-second time resolution,Zenodo,,2021-10-04,2021,Open Access,,false,1,"",true,publication,false,true,false
doi_dedup___::05312264200127d554f6128df33186f6,A neurobehavioral model of flexible spatial language behaviors.,,"Journal of experimental psychology. Learning, memory, and cognition",2011-04-27,2011,Open Access,,false,5,Crossref)null,true,publication,true,true,false
od______3729::0135957bac1c247c950bef0814d81694,Joining participatory approach and spatially-based modelling tools for groundwater resource management.,,,2018-01-01,2018,Open Access,,false,15,"",false,publication,false,false,false
pmid________::6913dcc75f3d6a69e99896aa2bfb0a81,Findings of scientific misconduct.,NIH Office of Extramural Research,NIH guide for grants and contracts,2002-01-01,2002,Open Access,,false,0,NIH guide for grants and contracts,false,publication,false,true,false
doi_dedup___::749a3ea766562d12dcea83724fe2bc49,MOESM9 of Genetic analysis of a white-to-red berry skin color reversion and its transcriptomic and metabolic consequences in grapevine (Vitis vinifera cv. ‘Moscatel Galego’),figshare,,2019-01-01,2019,Open Access,,false,6,"",true,dataset,false,false,false
doi_dedup___::64b44867757b66b83019399570f0c79b,Characterization of a chemical modulation reactor (CMR) for the measurement of atmospheric concentrations of hydroxyl radicals with a laser-induced fluorescence instrument,Copernicus Publications,Atmospheric Measurement Techniques,2020-09-14,2020,Open Access,,false,11,"Atmospheric Measurement Techniques, Vol 14, Pp 1851-1877 (2021))Crossref)eISSN: 1867-8548)Atmospheric measurement techniques 14(3), 1851 - 1877 (2021). doi:10.5194/amt-14-1851-2021",true,publication,true,true,true
doi_dedup___::88385693f535ee8f3cd6e5aef85dbecb,Lateral dimension and amino-functionalization on the balance to assess the single-cell toxicity of graphene on fifteen immune cell types,Elsevier BV,NanoImpact,2021-07-01,2021,Open Access,,false,19,"Crossref)null)ISSN: 2452-0748)NanoImpact)https://hal.archives-ouvertes.fr/hal-03388540)NanoImpact, Elsevier, 2021, 23, pp.100330. &#x27E8;10.1016/j.impact.2021.100330&#x27E9;",true,publication,true,false,false
doi_dedup___::c9697ef39d39126aa11fce8dd0489962,Classifying the satellite plane membership of Centaurus A's dwarf galaxies using orbital alignment constraints,arXiv,,2023-01-10,2023,Open Access,2023-01-01,false,4,Crossref,true,publication,true,true,false
doi_________::676664364c48a15943f59cd50b53e124,Myosotis arvensis (L.) Hill. (BR0000010096314),Zenodo,,2019-05-20,2019,Open Access,,false,1,"",true,dataset,false,false,false
doi_dedup___::0f4951e6197d077e741dd7abb1b4fa0d,Carduus tenuiflorus Curtis (BR0000011681762),Zenodo,,2019-05-11,2019,Open Access,,false,1,"",true,dataset,false,false,false
doi_dedup___::255fbf65ba4e8c500444956c6a4b4deb,Wave function methods for fractional electrons,,JOURNAL OF CHEMICAL PHYSICS,2013-08-24,2013,Closed Access,,false,2,JOURNAL OF CHEMICAL PHYSICS)Crossref)null,true,publication,true,false,false
doi_________::c1642c8d063e1603dada789abfe7e9b2,Hypericum pulchrum L. (BR0000012080861),Zenodo,,2019-05-18,2019,Open Access,,false,1,"",true,dataset,false,false,false
doi_dedup___::a8dfffc00cbf3c196a3859474a7bba26,Developing senior leadership for clinical and translational science.,Cambridge University Press (CUP),Journal of Clinical and Translational Science,2018-09-01,2018,Open Access,,false,5,Crossref)null)Journal of Clinical and Translational Science,true,publication,true,true,true
doi_dedup___::1a84be87f00a4c62cda0cc530b041831,Reconstructing the calibrated strain signal in the Advanced LIGO detectors,IOP Publishing,Classical and Quantum Gravity,2017-10-26,2017,Open Access,,false,18,Crossref)null,true,publication,false,true,false
doi_dedup___::47099b5acb3ccaf128a434b51739cf0c,A Counterexample to the Generalized Linial-Nisan Conjecture,arXiv,,2011-10-27,2011,Open Access,2011-01-01,false,1,"",true,publication,false,true,false
doi_dedup___::cf7806535962a471a086428410d1e2db,The Potential of Modified and Multimeric Antimicrobial Peptide Materials as Superbug Killers,Frontiers Media S.A.,Frontiers in Chemistry,2022-01-10,2022,Open Access,,false,6,"Frontiers in Chemistry)Crossref)Frontiers in Chemistry, Vol 9 (2022)",true,publication,true,true,true
pmid_dedup__::7d1bd0ab3583e62f0a4b17c32695d9a6,A computational model of drug delivery through microcirculation to compare different tumor treatments.,,International journal for numerical methods in biomedical engineering,2014-02-01,2014,Open Access,,false,2,International Journal for Numerical Methods in Biomedical Engineering,true,publication,false,false,false
sygma_______::358a496cc526c88865c6d3024eb94ac7,Potenzialità dell'impiego di un microorganismo antagonista per il controllo biologico di Xylella fastidiosa in olivo,Zenodo,,2019-09-19,2019,Open Access,,false,1,"",true,publication,false,false,false
doi_dedup___::12a65bb6b9a884b84cc50d65d37e04df,Estimating the Dimension of an Inertial Manifold from Unstable Periodic Orbits.,HAL CCSD,,2016-04-06,2016,Open Access,,false,9,"ISSN: 0031-9007)EISSN: 1079-7114)Physical Review Letters)https://hal-cea.archives-ouvertes.fr/cea-01483878)Physical Review Letters, American Physical Society, 2016, 117, pp.024101. &#x27E8;10.1103/PhysRevLett.117.024101&#x27E9;)Crossref)null)Physical Review Letters, 2016, 117, pp.024101. &#x27E8;10.1103/PhysRevLett.117.024101&#x27E9;",true,publication,false,true,false
doi_________::0ae0e80003474f72e14018836f4b6fd5,A new identity for the sum of products of the generalized basic hypergeometric functions,Springer Science and Business Media LLC,The Ramanujan Journal,2022-07-27,2022,Closed Access,,false,3,Crossref,false,publication,true,false,false
doi_________::726b9cf09ad4ec7b6754f61a11bd28ed,"An annual estimate of spatially disaggregated populations: Spain, 1900–2011",Springer Science and Business Media LLC,The Annals of Regional Science,2020-03-13,2020,Closed Access,,false,3,Crossref)null,true,publication,true,false,false
doi_dedup___::f4c0e61726aced7e413c2e9559b2eaa5,Lipoproteins LDL versus HDL as nanocarriers to target either cancer cells or macrophages,American Society for Clinical Investigation,JCI Insight,2020-12-17,2020,Open Access,,false,30,"Crossref)null)JCI Insight, Vol 5, Iss 24 (2020))ISSN: 2379-3708)JCI Insight)https://hal.archives-ouvertes.fr/hal-03036574)JCI Insight, American Society for Clinical Investigation, 2020, 5 (24), pp.e140280. &#x27E8;10.1172/jci.insight.140280&#x27E9;)https://insight.jci.org/articles/view/140280)https://hal.science/hal-03036574)JCI Insight, 2020, 5 (24), pp.e140280. &#x27E8;10.1172/jci.insight.140280&#x27E9;)https://hal.inrae.fr/hal-03047003)JCI Insight, American Society for Clinical Investigation, In press, pp.140280. &#x27E8;10.1172/jci.insight.140280&#x27E9;",true,publication,true,true,true
doi_dedup___::9fb34cd5421afdc8824de26cb6a54410,"Socio-economic factors, school type and the uptake of languages: Northern Ireland in the wider UK context",Informa UK Limited,The Language Learning Journal,2022-10-01,2022,Open Access,,false,2,"Crossref)null)Henderson , L & Carruthers , J 2022 , ' Socio-Economic Factors, School Type and the Uptake of Languages. Northern Ireland in the Wider UK Context ' , Language Learning Journal , vol. 50 , no. 6 , pp. 712-731 . https://doi.org/10.1080/09571736.2021.1888151",true,publication,true,false,false
doi_________::4da27038cb7bf6ed037b00eac0c70512,Subsurface drainage for promoting soil strength for field operations in southern Manitoba,Elsevier BV,Soil and Tillage Research,2018-12-01,2018,Closed Access,,false,3,Crossref)null,true,publication,true,false,false
doi_dedup___::aa6e1e45498fb54c5ca571d83b64a008,Second order QCD corrections to the g+g→H+H four-point amplitude,Sissa Medialab,,2019-12-19,2019,Open Access,,false,5,Proceedings of 14th International Symposium on Radiative Corrections — PoS(RADCOR2019))Crossref)null,true,publication,true,true,false
od______2001::1fe900e79e17ee333a5472f8717db2eb,Visualization of Spin Polarized States in Biologically-Produced Ensembles of Ferromagnetic Palladium Nanoparticles,Sumy State University,,2012-01-01,2012,Open Access,,false,6,"",true,publication,false,false,false
doi_dedup___::378c453301c0c6f66a208bd295589a95,Maternal feeding goals described by low-income mothers,,Journal of nutrition education and behavior,2015-07-01,2015,Open Access,,false,6,Crossref)null,true,publication,true,true,false
doi_dedup___::01313619ed039dc10df61a788966e2b2,Megabooth: The cultural intermediation of indie games.,,New mediasociety,2018-12-25,2018,Open Access,,false,3,New Media & Society)Crossref)null,true,publication,true,false,false
doi_dedup___::e07014403f6c71cad8bbd93649428f0e,Study of the quark-gluon matter by the PHOBOS experiment,,,2008-09-17,2008,Open Access,,false,1,"",true,publication,false,true,false
doi_dedup___::dd71fcd8641c5ed1fc611d4c89bbbfe6,Prevalence and stability of mental disorders among young adults: Findings from a longitudinal study,BioMed Central,,2018-03-01,2018,Open Access,,false,10,"BMC Psychiatry)BMC Psychiatry, Vol 18, Iss 1, Pp 1-15 (2018))1-15)18:65)Crossref)null",true,publication,true,true,true
doi_dedup___::9ac60badddd121377f37673b59ea7c39,A Cognitive Stochastic Machine Based on Bayesian Inference: A Behavioral Analysis,HAL CCSD,,2018-07-16,2018,Open Access,,false,5,"ICCI*CC 2018 - 17th IEEE International Conference on Cognitive Informatics and Cognitive Computing)https://hal.archives-ouvertes.fr/hal-01867789)ICCI*CC 2018 - 17th IEEE International Conference on Cognitive Informatics and Cognitive Computing, Jul 2018, Berkeley, United States. pp.1-8)Crossref)ICCI*CC)https://hal.science/hal-01867789",true,publication,true,true,false
doi_dedup___::777a8ed5e3b125fdf177463409ce2e68,"A Generic, Service-based Data Integration Framework Applied to Linking Drugs & Clinical Trials☆",Elsevier BV,Procedia Computer Science,2013-01-01,2013,Open Access,,false,6,Crossref)null)Procedia Computer Science; Vol 23)Procedia Computer Science,true,publication,true,false,true
pdb_________::3aff667c50983f3cc0d63727ba1191a3,6UV2,,,2021-05-07,2021,not available,,false,-1,"",false,dataset,false,false,false
